timestamp,open,high,low,close,volume,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,RSI_14,ATR_14
2025-10-26 22:00:00,113497.06,115466.8,113497.06,114681.33,2524.96249,112895.59850000001,,,113471.29016696692,112913.67082268994,557.6193442769872,465.6312562018326,83.64483058210263,621.4864285714274
2025-10-26 23:00:00,114681.34,114966.15,114385.13,114559.4,670.95687,113060.54550000001,,,113638.69167974123,113035.57668767587,603.1149920653552,493.1280033745372,77.54219011526489,586.4749999999985
2025-10-27 00:00:00,114559.41,115176.47,114362.26,114767.29,1142.27258,113227.39000000001,,,113812.32219055027,113163.85174784802,648.4704427022516,524.1964912400801,79.80116852528971,617.3521428571423
2025-10-27 01:00:00,114767.28,115388.96,114710.92,115284.01,725.93495,113410.82449999999,,,114038.73569969638,113320.90050726669,717.8351924296876,562.9242314780017,78.13829157958179,591.807142857143
2025-10-27 02:00:00,115284.01,115445.39,114815.6,114883.39,826.25748,113573.1965,,,114168.6825151277,113436.64046969138,732.0420454363193,596.7477942696653,67.86451619950623,597.7085714285713
2025-10-27 03:00:00,114883.4,115242.65,114829.48,114958.51,587.18766,113734.923,,,114290.19443587729,113549.37154601054,740.8228898667439,625.562813389081,67.31685775229965,576.0635714285714
2025-10-27 04:00:00,114958.52,115283.27,114938.01,115256.44,400.40691,113908.898,,,114438.84759958848,113675.82106112088,763.0265384676022,653.0555584047853,72.34147741770859,576.3500000000006
2025-10-27 05:00:00,115256.43,115652.89,115256.43,115556.57,828.01463,114060.285,,,114610.80489195947,113815.13579733414,795.6690946253366,681.5782656488956,73.60782801895121,583.2678571428581
2025-10-27 06:00:00,115556.56,116129.5,115361.65,116053.49,1794.85942,114239.10449999999,,,114832.75644704263,113980.93981234642,851.8166346962098,715.6259394583585,79.74914598896359,604.4457142857157
2025-10-27 07:00:00,116053.5,116400.0,115489.53,115554.6,2455.66454,114352.53,,,114943.80930134376,114097.5072336541,846.3020676896558,741.761165104618,72.54152501317827,647.6414285714293
2025-10-27 08:00:00,115554.59,115607.48,114900.0,115014.88,1249.66033,114424.52149999999,,,114954.74325498319,114165.46077190194,789.282483081246,751.2654286999436,64.13598223245096,673.0471428571442
2025-10-27 09:00:00,115014.88,115356.99,114814.69,115254.01,1148.54888,114501.64550000001,,,115000.78429267807,114246.09404805735,754.6902446207241,751.9503918840998,65.6747583033874,696.2964285714303
2025-10-27 10:00:00,115254.01,115550.02,115120.9,115447.94,557.73562,114595.27449999998,,,115069.5774784199,114335.11967412717,734.4578042927315,748.4518743658261,70.2605601338042,705.3135714285735
2025-10-27 11:00:00,115447.93,115528.74,115128.04,115362.02,745.97843,114678.62700000001,,,115114.56863558607,114411.18636493257,703.3822706534993,739.4379536233608,68.07440028532,684.6864285714317
2025-10-27 12:00:00,115362.02,115437.48,115000.0,115065.67,1172.23501,114756.03399999999,,,115107.04576857283,114459.66663419682,647.3791343760095,721.0261897738906,54.499203970781,575.2392857142883
2025-10-27 13:00:00,115065.96,115415.99,114566.83,115264.28,1010.17279,114847.1415,,,115131.23565033085,114519.26762425632,611.9680260745372,699.2145570340199,58.10601948535842,594.3921428571464
2025-10-27 14:00:00,115264.29,115358.0,114503.99,114810.05,987.16577,114908.8865,,,115081.82247335688,114540.8070594966,541.0154138602811,667.5747283992721,50.46536735289135,597.2350000000026
2025-10-27 15:00:00,114810.06,115224.44,114778.0,114969.68,1323.86576,114978.07100000003,,,115064.56978514812,114572.57542545981,491.9943596883095,632.4586546570797,46.29076757144574,580.6921428571451
2025-10-27 16:00:00,114969.68,115636.86,114872.12,115497.57,818.25063,115086.9095,,,115131.18520281764,114641.09354209242,490.09166072521475,603.9852558707067,57.036247823297664,590.3314285714316
2025-10-27 17:00:00,115497.57,115706.06,115311.19,115706.06,442.08673,115197.35949999999,,,115219.62747930724,114719.97994638186,499.6475329253735,583.1177112816401,58.31022929140443,589.0242857142886
2025-10-27 18:00:00,115706.06,115790.0,115325.0,115342.19,400.61809,115230.4025,,,115238.48325172151,114766.06957998322,472.4136717382935,560.9769033729708,50.93947687298273,597.5771428571451
2025-10-27 19:00:00,115342.18,115342.19,114790.81,114942.64,597.25209,115249.56450000001,,,115192.96890530281,114779.14887035484,413.8200349479739,531.5455296879715,43.41718974165412,608.6428571428593
2025-10-27 20:00:00,114942.64,114942.64,114408.0,114455.17,550.98109,115233.9585,,,115079.46138141007,114755.15043551374,324.31094589632994,490.0986129296432,32.827353836103796,591.9850000000016
2025-10-27 21:00:00,114455.17,114626.99,114135.61,114302.7,494.80813,115184.893,,,114959.95963042391,114721.63558843866,238.32404198525182,439.74369874076496,35.46755942292768,562.0500000000019
2025-10-27 22:00:00,114302.69,114585.01,114059.4,114112.51,475.05268,115146.349,,,114829.58276420485,114676.51517448024,153.06758972461103,382.4084769375342,38.5999044907054,549.059285714288
2025-10-27 23:00:00,114112.5,114226.23,113830.01,114107.65,715.22221,115103.80600000001,,,114718.5161850964,114634.37701340763,84.13917168877379,322.75461588778217,34.606253323521685,538.625000000002
2025-10-28 00:00:00,114107.65,114374.2,113788.32,113961.67,554.9177,115039.0675,,,114602.0783104662,114584.54686426632,17.5314461998787,261.7099819502015,29.78144529602686,549.8221428571435
2025-10-28 01:00:00,113961.67,114547.2,113961.67,114424.76,485.50547,114982.477,113952.7274,,114574.79857039447,114572.7108002466,2.087770147874835,209.78553958973617,38.436540758214186,563.0242857142855
2025-10-28 02:00:00,114424.76,114474.1,113569.91,113936.94,686.4219,114876.64950000001,113997.14659999998,,114476.66648264148,114525.616666895,-48.95018425352464,158.03839482108404,36.702519939210426,596.3607142857145
2025-10-28 03:00:00,113936.93,114109.86,113717.0,113908.24,457.29772,114794.3315,114042.423,,114389.21625454279,114479.88506193981,-90.66880739702901,108.29695437746143,33.358368677348395,563.7678571428571
2025-10-28 04:00:00,113908.25,114076.91,113761.71,113964.59,440.12507,114741.81700000001,114092.73779999999,,114323.88913845927,114441.71505735168,-117.82591889241303,63.07237972348655,38.501398122055335,525.2814285714287
2025-10-28 05:00:00,113964.6,113981.73,113483.3,113605.31,628.71639,114659.38200000001,114139.6348,,114213.33850177324,114379.75912717749,-166.42062540425104,17.173778697939035,32.3998132099762,528.9949999999995
2025-10-28 06:00:00,113605.32,114186.01,113605.32,114115.52,542.51916,114592.76100000001,114193.3372,,114198.28950150043,114360.18585849767,-161.89635699724022,-18.640248441096816,32.0900493218567,515.8492857142846
2025-10-28 07:00:00,114115.52,114364.99,114091.51,114188.37,579.31808,114534.07849999999,114244.7982,,114196.76342434653,114347.45875786821,-150.6953335216822,-45.051265457213894,29.615681133803605,507.17857142857144
2025-10-28 08:00:00,114188.38,114480.19,114113.3,114427.23,307.52828,114502.1565,114300.6238,,114232.2198206009,114353.36773876686,-121.14791816595243,-60.2705959989616,37.28402748437866,500.17071428571427
2025-10-28 09:00:00,114427.23,114634.46,114205.28,114528.6,373.30544,114465.37249999998,114356.7162,,114277.81677127769,114366.34790626561,-88.53113498791936,-65.92270379675315,43.72571601757849,491.44214285714304
2025-10-28 10:00:00,114528.61,114608.78,114429.78,114595.71,230.0126,114454.6555,114413.0916,,114326.72342185036,114383.33769098668,-56.61426913632022,-64.06101686466657,52.44065936356011,466.03928571428594
2025-10-28 11:00:00,114595.7,114673.68,114297.06,114357.73,326.08736,114424.05799999999,114449.66960000001,,114331.4936646426,114381.44082498766,-49.94716034505109,-61.23824556074348,50.928102811461706,457.8421428571424
2025-10-28 12:00:00,114357.72,114517.29,114138.06,114449.55,421.93096,114371.657,114489.11859999999,,114349.65617777451,114386.48594906264,-36.82977128813218,-56.35655070622122,55.87939768619968,447.38642857142776
2025-10-28 13:00:00,114449.55,115522.91,114449.55,115522.9,1045.59275,114362.499,114533.85479999999,,114530.15522734767,114470.6647676506,59.490459697073675,-33.187148625562244,67.98389740696412,495.7535714285706
2025-10-28 14:00:00,115522.91,116086.0,114223.63,115068.17,1820.63839,114348.798,114563.71720000001,,114612.92673083264,114514.9244144913,98.00231634134252,-6.949255632181291,63.03752545056937,586.9314285714281
2025-10-28 15:00:00,115068.18,115425.84,114516.0,114641.38,720.35046,114333.73499999999,114582.3142,,114617.30415685839,114524.29149489936,93.01266195903008,13.043127886060986,52.57438403506365,610.096428571428
2025-10-28 16:00:00,114641.38,115500.0,114530.0,115341.59,754.64859,114378.05600000001,114617.63880000002,,114728.73274811094,114584.83212490681,143.90062320412835,39.21462694967446,65.8911080389446,614.797142857142
2025-10-28 17:00:00,115341.59,115591.41,115229.45,115290.0,436.8649,114427.42100000002,114649.5394,,114815.08155609386,114637.06678232113,178.0147737727384,66.97465631428724,65.55160382667415,612.5899999999996
2025-10-28 18:00:00,115289.99,115366.45,114642.94,115022.8,370.32321,114472.93549999999,114679.64480000001,,114847.03823977173,114665.6396132603,181.3986265114363,89.85945035371705,61.37041056443216,641.7549999999994
2025-10-28 19:00:00,115022.8,115075.08,113566.44,113689.99,1157.95866,114452.05250000002,114684.60200000001,,114669.0308182684,114593.3692715373,75.66154673109122,87.01986962919189,50.75245962238405,713.9128571428571
2025-10-28 20:00:00,113689.0,113703.32,112324.82,112808.05,1738.00789,114394.37150000001,114669.26,,114382.72607699633,114461.12339957159,-78.39732257525611,53.93643118830229,39.101891938299005,770.8985714285716
2025-10-28 21:00:00,112808.05,113225.53,112211.0,112994.4,726.23538,114322.8535,114657.42820000001,,114169.13744976613,114352.47722182555,-183.3397720594221,6.481190538757417,40.23275104669251,823.8307142857136
2025-10-28 22:00:00,112994.41,113289.02,112838.81,113224.08,336.06989,114287.2105,114655.4938,,114023.74399595596,114268.89224243107,-245.14824647511705,-43.84469686401748,40.1428494182303,829.7821428571426
2025-10-28 23:00:00,113224.08,113224.08,112779.57,112898.45,383.04632,114236.72100000002,114643.52160000001,,113850.62184273195,114167.37800225099,-316.75615951903455,-98.4269893950209,37.11789909896801,830.8771428571417
2025-10-29 00:00:00,112898.44,112898.45,112442.87,112442.88,505.29871,114160.6355,114598.75259999999,,113634.04617461935,114039.63740949165,-405.5912348723068,-159.8598384904781,33.97154407987307,850.6328571428561
2025-10-29 01:00:00,112442.87,112975.75,112100.0,112500.03,916.66416,114105.37149999998,114557.5652,,113459.58214775485,113925.59241619598,-466.0102684411395,-221.0899244806104,35.78614254103398,886.2849999999993
2025-10-29 02:00:00,112500.03,112780.0,112414.47,112666.75,352.69724,114032.93299999999,114515.5544,,113337.60797117717,113832.34482981109,-494.7368586339144,-275.81931131127124,36.513800887178164,885.3064285714281
2025-10-29 03:00:00,112666.75,112666.75,112339.77,112523.49,301.5613,113949.68900000001,114460.344,,113212.35905253454,113735.39262019546,-523.0335676609247,-325.26216258120195,23.595022915225016,831.9935714285706
2025-10-29 04:00:00,112523.49,112878.65,112505.58,112810.55,311.50456,113868.85500000001,114418.88720000001,,113150.54227522152,113666.88575944025,-516.3434842187271,-363.478426908707,29.520714954389987,725.614999999999
2025-10-29 05:00:00,112810.56,113379.0,112807.34,113039.1,640.93765,113794.38,114380.49899999998,,113133.39730980284,113620.38311059283,-486.9858007899893,-388.17990168496345,34.92317999442943,701.4592857142852
2025-10-29 06:00:00,113039.09,113348.78,112976.93,113284.2,443.58086,113728.80450000001,114341.0542,,113156.59772367931,113595.48065795632,-438.8829342770041,-398.3205082033716,28.827380670603205,658.7342857142856
2025-10-29 07:00:00,113284.21,113577.9,113240.01,113577.9,640.61019,113689.81300000001,114301.4808,,113221.41345849787,113594.17838699659,-372.76492849871283,-393.2093922624399,33.217075236437054,657.0149999999994
2025-10-29 08:00:00,113577.9,113624.12,112956.0,113070.94,507.26681,113620.88249999999,114241.82979999999,,113198.26369565204,113555.4199879598,-357.1562923077581,-385.9987722715036,31.725799928096222,653.0585714285709
2025-10-29 09:00:00,113070.94,113105.08,112768.63,112974.44,659.57288,113493.4595,114190.2266,,113163.82928093633,113512.38443329612,-348.55515235978237,-378.51004828915933,41.282646673992446,569.3307142857136
2025-10-29 10:00:00,112974.44,113186.58,112732.91,112870.01,425.8713,113383.55150000002,114147.3292,,113118.62631463844,113464.80114194086,-346.1748273024132,-372.0430040918101,50.93126439131129,503.27142857142775
2025-10-29 11:00:00,112870.0,113240.72,112741.26,113132.36,378.28227,113308.10050000002,114104.89620000002,,113120.73918930945,113440.17587216747,-319.43668285802414,-361.52173984505293,52.027237514180186,466.480714285714
2025-10-29 12:00:00,113132.35,113325.13,113050.01,113139.13,343.38468,113197.9775,114058.72,,113123.5685448003,113417.87617793285,-294.30763313254283,-348.07891850255095,48.664203160625874,453.97428571428566
2025-10-29 13:00:00,113139.13,113643.73,112705.0,112873.07,1155.92441,113077.13099999998,114008.94100000002,,113085.03030713872,113377.52016475264,-292.48985761392396,-336.96110632482555,49.59329269465239,489.27571428571434
2025-10-29 14:00:00,112873.08,112916.0,112234.74,112488.44,1185.34226,112950.41300000002,113957.39639999998,,112993.24718296353,113311.66237477097,-318.4151918074349,-333.25192342134744,50.747071401398344,505.39571428571384
2025-10-29 15:00:00,112488.45,112564.31,111401.5,111509.74,1921.74476,112841.40049999999,113882.3056,,112765.01530866144,113178.18664330644,-413.17133464499784,-349.23580566607757,37.53031512620921,525.8999999999994
2025-10-29 16:00:00,111509.74,111523.32,110960.0,111106.35,1388.36304,112756.3155,113808.2316,,112509.83603040584,113024.71726232079,-514.8812319149438,-382.3648909158509,31.45674587518363,540.0278571428571
2025-10-29 17:00:00,111106.35,111922.44,111002.23,111883.49,811.18965,112700.76999999999,113746.50779999999,,112413.4751026511,112940.1819095563,-526.7068069052038,-411.2332741137215,43.39025972148207,582.4014285714293
2025-10-29 18:00:00,111883.5,112030.23,109200.0,110806.38,4372.18973,112579.88500000001,113652.68400000001,,112166.22970224323,112782.12250884844,-615.8928066052031,-452.1651806120178,32.20537025494595,757.9128571428581
2025-10-29 19:00:00,110806.38,111438.65,110157.03,110640.0,1170.09639,112466.9625,113551.36279999999,,111931.42513266735,112623.44676745226,-692.0216347849055,-500.13647144659535,28.461077134679485,808.6242857142861
2025-10-29 20:00:00,110640.0,111538.16,110403.28,111433.46,728.51015,112416.4915,113473.18819999999,,111854.815112257,112535.29959949284,-680.4844872358372,-536.2060746044438,34.873593806701464,863.1264285714288
2025-10-29 21:00:00,111433.45,111800.0,111368.02,111617.26,405.07841,112372.353,113406.6806,,111818.26817190976,112467.29666619707,-649.0284942873113,-558.7705585410173,33.68222009161609,869.8471428571429
2025-10-29 22:00:00,111617.26,111618.46,110949.68,111028.2,447.25113,112290.42550000001,113338.1412,,111696.71922238517,112360.69691314544,-663.9776907602645,-579.8119849848667,33.2281297518137,869.8942857142871
2025-10-29 23:00:00,111028.2,111077.76,109733.22,110021.29,1066.79122,112165.3155,113252.51299999999,,111438.96088047978,112187.4075121717,-748.4466316919279,-613.538914326279,28.906643962521002,941.9007142857154
2025-10-30 00:00:00,110021.3,110583.86,109703.43,110559.48,649.59178,112052.76200000002,113181.45240000001,,111303.65612963673,112066.82028904787,-763.1641594111425,-643.4639633432517,34.45960761102782,972.3835714285732
2025-10-30 01:00:00,110559.48,110725.64,110257.77,110460.76,575.63954,111923.845,113108.5146,,111173.9798020003,111947.85286022951,-773.8730582292046,-669.5457823204424,31.6266684272494,970.1271428571438
2025-10-30 02:00:00,110460.75,111011.99,110331.04,110985.92,488.21463,111808.93099999998,113048.9996,,111145.0475247695,111876.59857428657,-731.5510495170747,-681.9468357597689,36.17736441593021,999.115000000001
2025-10-30 03:00:00,110985.93,110985.93,110538.68,110751.47,628.73987,111667.60949999999,112975.53379999999,,111084.49713634342,111793.255716932,-708.7585805885901,-687.3091847255332,36.324786324786295,964.0092857142871
2025-10-30 04:00:00,110751.48,110761.43,107925.06,108575.27,3536.96505,111442.826,112868.30040000001,,110698.46219229058,111554.88640456667,-856.4242122760916,-721.1321902356449,29.50934528054694,1117.9457142857157
2025-10-30 05:00:00,108575.26,110434.58,108420.0,110248.29,1212.17428,111306.5185,112795.1014,,110629.20493193818,111458.10148570988,-828.8965537717013,-742.6850629428562,43.84237415051654,1178.7864285714302
2025-10-30 06:00:00,110248.28,110964.09,109978.01,110768.01,1000.82897,111201.4185,112731.1698,,110650.55955779384,111406.98359787952,-756.4240400856797,-745.4328583714209,48.366977755296624,1208.9835714285728
2025-10-30 07:00:00,110768.01,111592.0,110639.25,111366.72,831.79805,111113.1365,112686.39799999999,,110760.738087364,111404.0011091477,-643.2630217836995,-724.9988910538766,47.46205881804045,1211.307857142858
2025-10-30 08:00:00,111366.72,111467.01,110681.22,110714.31,1187.21618,110991.89550000001,112618.3738,,110753.59530469262,111352.91287884046,-599.3175741478481,-699.8626276726709,49.52814572081925,1065.2764285714293
2025-10-30 09:00:00,110714.31,110814.0,110125.17,110171.69,659.11121,110856.82650000001,112538.04019999999,,110664.07141166298,111265.41488781525,-601.3434761522658,-680.15879736859,47.68905385973553,1022.9342857142868
2025-10-30 10:00:00,110171.68,110231.92,109829.54,110105.75,573.15523,110737.692,112451.61059999999,,110578.17580986868,111179.51378501412,-601.337975145434,-664.3946329239587,42.94139975821136,970.6128571428583
2025-10-30 11:00:00,110105.75,110144.25,109692.3,109717.29,551.05951,110648.06950000001,112355.3844,,110445.73183911966,111071.2009120501,-625.469072930442,-656.6095209252554,40.114177845626806,972.039285714287
2025-10-30 12:00:00,109717.19,109777.93,108280.65,108387.86,1449.48653,110512.14499999999,112231.2274,,110129.1361715628,110872.4349185649,-743.2987470021035,-673.947366140625,37.244660355518995,1031.2178571428574
2025-10-30 13:00:00,108387.86,108728.54,107400.0,107627.16,2868.53704,110299.32850000002,112096.616,,109744.21676055313,110632.0441838564,-887.8274233032716,-716.7233775731544,38.15224674451914,1030.0750000000003
2025-10-30 14:00:00,107627.15,108374.21,107610.44,108285.54,1206.17345,110173.2865,111973.3358,,109519.80495123727,110458.22905912629,-938.4241078890191,-761.0635236363274,38.87931439213136,1021.7421428571428
2025-10-30 15:00:00,108285.54,108350.44,107328.0,107711.56,1019.91386,110026.8645,111817.109,,109241.61342027769,110254.7720917836,-1013.1586715059093,-811.4825532102439,37.1522864369045,1061.354285714286
2025-10-30 16:00:00,107711.56,108214.85,107559.98,108144.57,667.54851,109862.42,111678.63699999999,,109072.83750946574,110098.46082572555,-1025.6233162598073,-854.3107058201566,36.606288470948066,1059.491428571429
2025-10-30 17:00:00,108144.58,108150.56,106801.0,107486.69,1492.47982,109655.8915,111535.5432,,108828.81481570177,109904.99632011625,-1076.181504414475,-898.6848655390204,35.201070490260605,1123.942142857143
2025-10-30 18:00:00,107486.69,107556.65,106791.78,106837.09,766.54153,109446.33599999998,111365.4532,,108522.39561328612,109677.74400010765,-1155.3483868215262,-950.0175697955216,40.85539980597354,975.9778571428573
2025-10-30 19:00:00,106837.09,107158.62,106304.34,106536.39,1440.69222,109272.09100000001,111190.381,,108216.85628816517,109445.05111121078,-1228.1948230456037,-1005.6530204455381,27.175910098210238,893.0992857142857
2025-10-30 20:00:00,106536.39,107652.0,106316.17,107510.91,1205.05225,109119.6625,111040.1432,,108108.249166909,109301.78139926924,-1193.532232360245,-1043.2288628284796,31.033245830004475,918.0814285714285
2025-10-30 21:00:00,107510.91,107950.0,107400.0,107907.68,846.16919,108992.0085,110924.49699999999,,108077.39237199991,109198.514628953,-1121.12225695308,-1058.8075416533998,29.372167358427504,889.3135714285714
2025-10-30 22:00:00,107907.67,107939.0,107472.0,107912.81,333.78851,108838.353,110826.59220000001,,108052.07200707686,109103.27724903055,-1051.2052419536922,-1057.2870817134583,31.895718303451403,866.5428571428575
2025-10-30 23:00:00,107912.81,108334.53,107600.01,108322.88,797.95117,108716.92349999999,110733.1618,,108093.73477521888,109045.47004539866,-951.735270179779,-1036.1767194067224,37.84408585889803,869.8064285714291
2025-10-31 00:00:00,108322.87,109586.94,108275.28,109317.21,1084.42941,108754.02050000001,110655.02440000001,,108281.96173287752,109065.5989309247,-783.637198047174,-985.6688151348128,45.379446288275155,934.7550000000005
2025-10-31 01:00:00,109317.21,110042.16,109180.0,109619.77,1402.71517,108722.5945,110589.4508,,108487.7783893579,109106.6486397451,-618.87025038719,-912.3091021852883,49.42275774056306,964.0557142857152
2025-10-31 02:00:00,109619.77,109685.32,108565.26,108857.99,866.79172,108627.0935,110517.75300000001,,108544.73402176437,109088.22948124545,-543.4954594810843,-838.5463736444475,52.983281743176235,937.1114285714305
2025-10-31 03:00:00,108858.0,109324.4,108613.11,109227.86,820.345,108520.15049999999,110452.30960000001,,108649.8303261083,109098.57248263469,-448.7421565263794,-760.5855302208339,60.68760699625294,893.0221428571448
2025-10-31 04:00:00,109227.87,110215.0,109114.88,110084.02,1133.07928,108488.63600000001,110400.655,,108870.47489132242,109171.56859503212,-301.0937037097028,-668.6871649186077,61.69916579499273,917.0471428571442
2025-10-31 05:00:00,110084.02,110084.03,109691.92,109899.15,939.00824,108475.00899999999,110348.1682,,109028.73260034973,109225.46351391863,-196.73091356889927,-574.295914648666,64.9891397444242,872.0235714285726
2025-10-31 06:00:00,109899.15,109968.71,109517.49,109650.0,532.21593,108452.22149999999,110284.9572,,109124.31220029591,109256.91066103577,-132.59846073985682,-485.9564238669042,60.58166359499472,857.4771428571433
2025-10-31 07:00:00,109650.0,109807.9,109266.58,109449.31,994.16577,108438.82249999998,110213.16139999998,,109174.31186178884,109271.16246392201,-96.85060213317047,-408.1352595201575,64.74279619001827,799.7457142857145
2025-10-31 08:00:00,109449.32,110100.0,109214.13,110062.44,719.63357,108522.55150000002,110148.7262,,109310.94695997516,109329.7756147426,-18.828654767436092,-330.2739385696132,74.36164314858763,808.3885714285716
2025-10-31 09:00:00,110062.45,110450.0,109807.89,109848.39,632.93862,108633.61300000001,110074.136,,109393.63050459437,109368.19149513204,25.439009462337708,-259.13134896322305,75.3479216541049,793.2335714285717
2025-10-31 10:00:00,109848.39,110117.32,109710.08,109819.2,375.06762,108710.296,110009.1012,,109459.10273465677,109401.59953252967,57.50320212710358,-195.8044387451577,70.65491476891403,726.9057142857148
2025-10-31 11:00:00,109819.21,110550.0,109461.53,110415.61,712.18313,108845.49850000002,109957.92460000001,,109606.25769855572,109476.71141900895,129.54627954677562,-130.73429508677106,71.66719367452336,765.3678571428578
2025-10-31 12:00:00,110415.62,110681.0,109619.94,109653.19,904.10139,108920.9295,109893.5882,,109613.47805262408,109489.78390648976,123.69414613432309,-79.84860684255223,63.29614282134496,807.8007142857148
2025-10-31 13:00:00,109653.2,110240.0,109366.91,110157.54,1164.32028,109054.472,109834.0918,,109697.17989068192,109539.24732082385,157.9325698580651,-32.292371502428765,63.81737501054372,817.6985714285713
2025-10-31 14:00:00,110157.54,111054.61,109590.46,110790.14,2487.24179,109252.12449999999,109787.112,,109865.32759980777,109631.90603779987,233.42156200790487,20.85041519963796,61.732324608147145,828.5907142857135
2025-10-31 15:00:00,110790.14,111190.0,110132.02,110202.9,1557.65344,109435.45,109733.7086,,109917.26181522195,109674.20188685173,243.05992837021768,65.29231783375391,54.44329471144825,842.5778571428558
2025-10-31 16:00:00,110202.9,110300.0,108671.25,108845.4,1222.91214,109502.17450000001,109660.84780000002,,109752.35999749549,109612.80915449235,139.5508430031332,80.14402286762977,49.91205189427218,878.9128571428549
2025-10-31 17:00:00,108845.4,109417.91,108635.0,109299.98,1008.03929,109571.7895,109616.6526,,109682.76307480386,109589.63662452996,93.12645027390681,82.74050834888519,50.49790537312522,884.02857142857
2025-10-31 18:00:00,109299.98,109817.51,108974.76,109452.35,808.98594,109648.7665,109583.57260000001,,109647.31490944943,109579.46724493515,67.84766451428004,79.76193958196416,45.16964770476638,865.6449999999988
2025-10-31 19:00:00,109452.2,110237.66,109114.52,109828.78,824.47324,109724.0615,109542.47839999999,,109675.23261568797,109597.93485642143,77.2977592665411,79.26910351887955,49.477200224067694,917.8614285714274
2025-10-31 20:00:00,109828.78,109828.79,109438.12,109493.85,531.7637,109732.8935,109516.22780000001,,109647.32759788983,109590.22486705688,57.10273083295033,74.83582898169371,48.854514964296705,913.5364285714271
