Datetime,Open,High,Low,Close,Volume,RSI_14,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,ATR_14
2025-08-28 05:00:00,112965.89,113160.0,112702.13,112853.24,635.30026,59.51376375929934,111818.201,,,112016.87299857898,111773.17977806024,243.6932205187477,152.1281048648129,695.8664285714278
2025-08-28 06:00:00,112853.24,113284.41,112716.0,113213.78,337.92035,61.56305310671308,111930.13399999999,,,112201.20798489338,111884.64154366513,316.56644122824946,185.01926972607205,685.8407142857135
2025-08-28 07:00:00,113213.79,113360.0,113005.92,113114.11,664.63681,58.358265422381606,112019.73599999999,,,112341.7805654556,111979.45500985645,362.3255555991491,220.4835438674739,672.0842857142842
2025-08-28 08:00:00,113114.11,113351.51,113006.66,113128.49,420.29225,64.01128227998844,112108.93950000001,,,112462.90473623856,112067.79679580177,395.107940436792,255.410800207229,648.7164285714264
2025-08-28 09:00:00,113128.49,113139.8,112850.4,112856.89,355.38489,58.91450254732882,112177.42199999999,,,112523.556813505,112128.29504881591,395.2617646890867,283.38251602866717,623.9721428571419
2025-08-28 10:00:00,112856.89,113127.53,112826.22,113127.53,342.86877,58.2651242230227,112243.00149999998,,,112616.52629656452,112204.70625364357,411.8200429209537,309.07114030451606,538.5442857142843
2025-08-28 11:00:00,113127.53,113152.97,112850.0,112909.18,300.49745,69.10976362393473,112288.4605,,,112661.5706594309,112258.44840871771,403.1222507131897,327.88201784966816,482.7635714285695
2025-08-28 12:00:00,112909.18,113340.01,112781.68,113239.44,542.61317,73.92076174142217,112344.35949999999,,,112750.50824509279,112333.12002823381,417.3882168589771,345.78375667917527,482.71142857142695
2025-08-28 13:00:00,113239.44,113485.9,112575.43,112832.0,1179.11716,69.2173236095505,112368.69499999999,,,112763.04956778711,112371.0165519335,392.03301585360896,355.0338147972512,516.1935714285698
2025-08-28 14:00:00,112832.75,113300.0,112528.15,113153.06,644.09235,70.95343475830336,112428.9875,,,112823.06789524268,112430.31106668797,392.7568285547168,362.5785521513566,523.2778571428561
2025-08-28 15:00:00,113153.07,113250.0,112391.56,112678.53,723.11082,61.46709591009918,112458.8795,111733.1768,,112800.8260522797,112449.09821952014,351.72783275957045,360.4083772992288,557.4957142857135
2025-08-28 16:00:00,112678.53,113186.56,112329.44,112329.44,566.22384,58.8311201587694,112454.398,111772.603,,112728.29065124434,112440.05614007184,288.2345111725008,345.97343925602706,596.182142857142
2025-08-28 17:00:00,112329.44,112617.86,112215.32,112387.99,544.60806,54.55947126209862,112497.388,111827.03619999999,,112675.92786620613,112436.127576715,239.8002894911333,324.73861533598625,579.6464285714277
2025-08-28 18:00:00,112388.0,112718.2,112230.76,112373.59,299.78379,41.034218644514276,112545.5905,111871.4312,,112629.40770392683,112431.41540791257,197.9922960142576,299.3891662303336,533.2200000000001
2025-08-28 19:00:00,112373.58,112575.84,111901.35,111901.36,402.6813,37.00590268487526,112577.558,111909.69699999999,,112517.38682659826,112391.52692241021,125.85990418805159,264.68311093005065,548.692857142857
2025-08-28 20:00:00,111901.36,112111.05,111872.06,111902.49,225.57171,30.151998135215365,112605.7365,111933.8352,,112422.777639911,112354.76856951827,68.00907039272715,225.34811886048894,525.1628571428571
2025-08-28 21:00:00,111902.5,112133.65,111900.0,112025.07,225.0768,33.6295637115785,112624.60499999998,111952.016,,112361.58655434038,112330.01384906528,31.572705275102635,186.59289114289004,516.5607142857136
2025-08-28 22:00:00,112025.07,112509.33,112025.06,112340.64,326.33504,39.14038313627002,112666.63699999999,111972.3972,,112358.36377155628,112330.81088709328,27.552884463002556,154.78479460033813,526.519285714286
2025-08-28 23:00:00,112340.64,112575.98,112305.15,112566.9,320.3236,45.952223422638674,112694.9815,111992.0432,,112390.44825596525,112348.50276575523,41.94549021002604,132.21687968285542,525.192857142857
2025-08-29 00:00:00,112566.9,112638.64,112129.13,112200.94,446.62185,37.401595144408766,112656.7335,111997.8618,,112361.29161122366,112337.45434895607,23.837262267581536,110.54091467690101,540.0642857142853
2025-08-29 01:00:00,112200.94,112271.38,111425.28,111486.0,719.46398,32.95184475323438,112588.37149999998,111992.3174,,112226.6253899837,112273.75456667687,-47.12917669316812,79.00684807707074,578.8592857142856
2025-08-29 02:00:00,111486.0,111770.44,111361.35,111419.98,547.49956,26.73181985595012,112498.68149999999,111993.5896,,112102.5214412661,112209.92835959258,-107.40691832648008,41.724049087782035,568.1992857142852
2025-08-29 03:00:00,111419.98,111823.19,111302.27,111704.23,409.42082,35.108290616573754,112428.1875,112001.6846,,112041.24388884034,112172.14934872765,-130.90545988730446,7.198113429825579,540.3742857142851
2025-08-29 04:00:00,111704.24,111850.56,111420.87,111502.0,396.49962,27.49213412073918,112346.86299999998,112009.01719999999,,111958.28106113913,112122.11640941809,-163.83534827895346,-27.00860575181226,515.9342857142848
2025-08-29 05:00:00,111502.01,111583.13,111133.64,111315.42,508.83781,29.83439799514167,112269.7895,112006.9626,,111859.37711052131,112061.92418157989,-202.5470710585796,-62.11632085063566,486.7235714285707
2025-08-29 06:00:00,111315.42,111401.06,110955.41,111279.45,1428.68924,32.88061643411247,112177.3855,112001.13539999998,,111770.15583843301,112003.57091894845,-233.41508051543497,-96.37608998776003,457.33285714285637
2025-08-29 07:00:00,111279.45,111279.45,109899.99,110019.38,1926.94513,22.252758194925633,112032.89550000001,111974.07939999999,,111500.80132433599,111855.67337891799,-354.87205458199605,-148.07530367596556,527.1128571428562
2025-08-29 08:00:00,110019.38,110270.3,109610.0,109628.02,1262.43838,20.446917752925046,111852.32449999999,111945.838,,111212.67715155636,111689.70563401544,-477.0284824590781,-213.86596057688996,539.4599999999991
2025-08-29 09:00:00,109628.02,109924.39,109414.18,109772.71,713.11845,25.349209400571127,111699.36000000002,111926.78860000001,,110991.1411613708,111546.94423732291,-555.8030759521062,-282.25340123503406,527.7257142857145
2025-08-29 10:00:00,109772.71,110028.0,109750.0,110008.01,414.17589,29.1896796418102,111542.1075,111911.8286,,110839.88872168219,111432.38313256852,-592.4944108863274,-344.3016159278702,530.5121428571427
2025-08-29 11:00:00,110008.0,110161.93,109835.29,110098.81,458.57754,28.691814159291795,111413.12150000001,111897.5892,,110725.87565915608,111333.14598403854,-607.2703248824546,-396.8953663731127,537.154285714286
2025-08-29 12:00:00,110098.81,111517.07,110070.73,110728.0,1553.7899,33.31850662650346,111333.04950000001,111892.6468,,110726.20248313228,111288.12968524941,-561.9272021171346,-429.9017378668878,605.8735714285722
2025-08-29 13:00:00,110728.01,110780.57,108900.0,109106.14,2037.27573,22.22156225016934,111168.95700000001,111848.3282,,110476.96061184355,111125.86444174369,-648.9038299001404,-473.7021608862612,720.8550000000012
2025-08-29 14:00:00,109106.14,109560.14,108103.0,108198.67,2371.46354,20.444324319534175,110960.21100000001,111785.41320000001,,110126.4525917226,110908.2449755004,-781.7923837778071,-535.3202106558808,788.5428571428586
2025-08-29 15:00:00,108198.66,108727.38,108188.39,108386.23,1766.75123,25.175426653959747,110784.45450000002,111723.39299999998,,109858.72489378482,110720.79879291433,-862.0738991295075,-600.6709527552374,766.60642857143
2025-08-29 16:00:00,108386.23,108832.0,108140.0,108705.67,960.99261,29.110311739525926,110624.6135,111661.1876,,109681.33119105008,110571.06382639434,-889.7326353442622,-658.4832923902775,786.8142857142874
2025-08-29 17:00:00,108705.68,108725.5,108155.73,108466.01,529.32413,24.90600076253294,110446.6605,111590.5078,,109494.35812741777,110414.68311971491,-920.3249922971445,-710.8516346306072,790.3035714285735
2025-08-29 18:00:00,108466.01,108500.0,108101.07,108145.4,328.44201,24.457276092144298,110236.89850000001,111510.9866,,109286.8255699357,110246.13820437988,-959.3126344441844,-760.5438363081374,788.10642857143
2025-08-29 19:00:00,108145.4,108744.0,107934.24,108212.01,786.88663,25.94475854146671,110019.15400000001,111428.32100000001,,109121.4689657723,110095.08873396752,-973.6197681952181,-803.1590238620304,813.8400000000007
2025-08-29 20:00:00,108212.01,108263.02,107506.0,107770.78,1863.41834,24.411123347214414,109797.646,111344.7924,,108913.67027774308,109922.52282465006,-1008.8525469069864,-844.297729379594,836.0807142857157
2025-08-29 21:00:00,107770.78,108470.75,107463.9,108450.01,644.62367,37.49507968911595,109645.84649999999,111272.1788,,108842.33781531698,109813.21619660061,-970.8783812836336,-869.6138602076993,809.4657142857167
2025-08-29 22:00:00,108450.0,108480.49,108207.79,108378.97,247.74076,39.51204848615121,109493.796,111191.3768,,108771.05036440147,109706.76689521929,-935.7165308178228,-882.8343945165932,781.780000000003
2025-08-29 23:00:00,108378.98,108549.99,108322.79,108377.4,257.31363,37.9954125993491,109327.45449999999,111128.36099999999,,108710.48870179449,109608.11606725279,-897.6273654583056,-885.7929887383908,761.5650000000034
2025-08-30 00:00:00,108377.4,108410.73,108139.49,108300.71,612.21355,34.899061730491724,109167.38999999998,111066.1844,,108647.44576462574,109511.10800495613,-863.6622403303918,-881.3668390167509,761.0821428571455
2025-08-30 01:00:00,108300.7,108350.0,107350.1,107447.97,702.48254,29.338415251991464,108974.0175,110989.90360000002,,108462.91088307358,109358.04458418248,-895.1337011089054,-884.1202114551078,809.1721428571452
2025-08-30 02:00:00,107447.97,107951.77,107384.0,107782.01,781.27336,25.93047101597277,108799.14549999998,110918.76539999999,,108358.15682971718,109241.13268867112,-882.9758589539415,-883.8913409535496,746.4171428571447
2025-08-30 03:00:00,107782.01,108436.21,107769.48,108436.2,1148.16791,43.49835406282508,108719.9865,110854.53540000001,,108370.16347821847,109181.42832583569,-811.264847617218,-869.3660422190068,659.7142857142878
2025-08-30 04:00:00,108436.21,108697.28,108372.95,108435.59,1453.52211,52.79043253353182,108660.36499999999,110793.24720000001,,108380.2291018624,109126.11265419488,-745.8835523324815,-844.6695441501927,578.799285714288
2025-08-30 05:00:00,108435.58,108480.71,108129.3,108347.2,569.67263,49.529311030981304,108589.0895,110720.19099999999,,108375.14769947923,109068.34929611947,-693.2015966402396,-814.3759545584036,565.4007142857164
2025-08-30 06:00:00,108347.2,108554.73,108209.35,108320.0,334.65645,44.996250463826705,108504.68899999998,110627.273,,108366.66343505876,109012.85719602215,-646.1937609633896,-780.7395157596346,540.6421428571442
2025-08-30 07:00:00,108320.0,108524.26,108120.0,108524.26,694.47404,50.76275203553313,108425.9615,110540.6934,,108390.90906759698,108976.62925572501,-585.7201881280344,-741.7356501593189,528.8200000000007
2025-08-30 08:00:00,108524.26,108777.43,108488.0,108568.0,287.42447,55.96633103113347,108317.9615,110447.7778,,108418.15383323861,108946.33289053709,-528.1790572984755,-699.0243315223269,520.9985714285722
2025-08-30 09:00:00,108568.0,108604.82,108470.84,108517.63,290.0264,54.334666553201316,108288.53600000001,110355.84820000001,,108433.45786213122,108914.55037832374,-481.09251619251154,-655.4379684034427,472.7285714285733
2025-08-30 10:00:00,108517.63,108690.49,108400.0,108425.99,427.7596,60.31596084025321,108299.902,110261.7982,,108432.30896005925,108878.33250348398,-446.0235434247297,-613.5550833670178,439.40500000000196
2025-08-30 11:00:00,108425.98,108714.35,108422.36,108680.01,411.74343,54.181057989456505,108314.59099999999,110178.26060000001,,108470.41681812884,108863.63134247634,-393.21452434749517,-569.4869715288693,388.34357142857334
2025-08-30 12:00:00,108680.01,108680.01,108333.0,108614.86,356.51633,54.29733186135738,108310.05049999998,110088.00720000001,,108492.63884895656,108845.19151876657,-352.5526698100148,-526.1001111581268,393.6514285714293
2025-08-30 13:00:00,108614.85,108614.86,108190.52,108531.14,552.78663,52.719367756725134,108313.307,110000.4464,,108498.56210360548,108821.91404685663,-323.351943251153,-485.55047755656574,407.73285714285674
2025-08-30 14:00:00,108531.14,108740.16,108408.84,108661.99,285.06574,56.27021923552199,108339.1365,109908.8974,,108523.70485920369,108810.06103343457,-286.35617423088115,-445.71161687557867,412.0242857142865
2025-08-30 15:00:00,108662.0,108926.15,108551.08,108869.98,346.17102,81.79565954287943,108372.035,109829.65699999999,,108576.97796192336,108814.50183008755,-237.52386816419312,-404.0740671200489,367.3935714285721
2025-08-30 16:00:00,108869.98,108879.96,108665.63,108815.72,286.49152,76.41881220002203,108424.282,109742.91020000001,,108613.70750865551,108814.59210921953,-200.88460056402255,-363.436173798496,342.1478571428576
2025-08-30 17:00:00,108815.72,108898.17,108625.46,108784.71,163.33936,63.070334005896264,108441.01699999999,109665.0338,,108640.01558570922,108812.37761294925,-172.36202724002942,-325.22134447901817,314.0035714285706
2025-08-30 18:00:00,108784.71,108839.13,108629.28,108739.72,109.15999,61.03848024448536,108459.0545,109593.23939999999,,108655.35472709074,108806.99330117517,-151.6385740844271,-290.50479039444247,305.82642857142804
2025-08-30 19:00:00,108739.72,108900.0,108650.0,108828.33,118.59542,67.45995456557927,108481.601,109522.04620000001,,108681.96630859733,108808.57441360995,-126.60810501262313,-257.72545331380513,298.58285714285637
2025-08-30 20:00:00,108828.32,108838.27,108580.93,108648.0,168.45642,60.7123727905733,108498.9655,109447.53439999999,,108676.74072248332,108796.67571869599,-119.93499621267256,-230.16736189070443,292.29428571428645
2025-08-30 21:00:00,108648.0,108682.81,108500.0,108588.67,162.11994,52.323576308973394,108556.0005,109381.2806,,108663.19138017675,108781.26273757656,-118.07135739980731,-207.7481609906544,276.4764285714295
2025-08-30 22:00:00,108588.67,108595.9,108468.77,108531.12,159.37321,48.6826877741422,108593.456,109313.8532,,108642.87270581354,108762.72791142225,-119.85520560870646,-190.16956991309146,264.8835714285721
2025-08-30 23:00:00,108531.13,108816.34,108530.15,108816.33,286.89952,59.13645651083402,108612.4625,109249.6784,,108669.55844392507,108766.6995742716,-97.14113034652837,-171.5638819987853,275.7557142857144
2025-08-31 00:00:00,108816.33,109400.0,108801.35,109389.08,767.94031,72.7597990329762,108660.13699999999,109190.6472,,108780.25406984736,108812.81405997463,-32.55999012726534,-143.7631036232937,297.7671428571422
2025-08-31 01:00:00,109389.09,109480.02,109141.6,109429.01,456.69292,69.69311345757443,108714.2275,109127.8894,,108880.06267594403,108858.46941679192,21.593259152112296,-110.69183106708226,301.0835714285703
2025-08-31 02:00:00,109429.02,109439.54,109171.97,109224.87,227.48673,64.94631665090375,108759.47099999999,109068.368,,108933.10995722363,108885.61637423841,47.49358298521838,-79.05474825575716,295.4092857142844
2025-08-31 03:00:00,109224.88,109378.93,109160.05,109223.84,304.7115,67.6891490209297,108794.45,109023.1248,,108977.83765658003,108910.67525267808,67.16240390195162,-49.811317823575784,280.73357142856963
2025-08-31 04:00:00,109223.84,109231.41,108666.93,108816.32,409.65172,53.45311346295848,108806.866,108971.0516,,108952.98878611707,108903.68461175126,49.30417436581047,-29.98821938535167,297.3878571428556
2025-08-31 05:00:00,108816.33,108816.33,108572.0,108756.85,297.82501,47.288519890898684,108818.827,108912.104,,108922.81358802698,108892.806009975,30.007578051983728,-17.989059897716622,288.04928571428485
2025-08-31 06:00:00,108756.85,108778.27,108523.49,108716.65,209.89685,47.609395435482234,108833.36000000002,108856.39700000001,,108891.09611274497,108879.75523516005,11.340877584923874,-12.123072401122833,290.93857142857036
2025-08-31 07:00:00,108716.65,108829.17,108670.0,108708.26,259.88571,48.134865451706276,108834.7725,108804.2538,,108862.96747986418,108867.04991798245,-4.082438118275604,-10.514945544538982,282.8285714285708
2025-08-31 08:00:00,108708.25,109030.51,108708.25,109011.67,217.73644,55.89179633168237,108854.61299999998,108758.8982,,108885.84479075808,108877.76405206334,8.08073869474174,-6.795808696656182,290.8578571428557
2025-08-31 09:00:00,109011.67,109100.0,108447.6,108507.68,344.54949,44.11273294776449,108853.43999999999,108728.6642,,108827.6655919566,108850.34678052772,-22.68118857112131,-9.972884671567424,319.60071428571246
2025-08-31 10:00:00,108507.68,108628.63,108303.21,108560.23,639.93429,48.30916943751991,108848.352,108707.3084,,108786.52165459888,108828.85400797335,-42.332353374469676,-16.44477841217756,324.4635714285687
2025-08-31 11:00:00,108560.23,108597.19,108323.73,108389.76,388.6744,46.325477257528746,108824.34099999999,108679.6494,,108725.48139987748,108796.32482531949,-70.84342544201354,-27.324507818184678,330.93857142856933
2025-08-31 12:00:00,108389.77,108486.13,108307.69,108309.2,637.73664,45.93496530652623,108799.01500000001,108645.6732,,108661.43810743971,108760.23770368502,-98.7995962453133,-41.61952550365237,334.6035714285702
2025-08-31 13:00:00,108309.21,108451.45,108191.29,108418.02,675.04582,42.19988015180778,108780.68049999999,108612.0574,,108623.98916775992,108734.88577151556,-110.89660375563835,-55.47494115408209,332.74428571428456
2025-08-31 14:00:00,108418.02,108515.68,108255.43,108467.33,482.56215,27.294449179471854,108767.06099999999,108566.844,,108599.88775729519,108715.06503550899,-115.17727821379958,-67.41540856604803,308.5728571428564
2025-08-31 15:00:00,108467.32,108858.43,108462.6,108818.69,646.54444,36.96576998317141,108766.579,108561.095,,108633.54964083564,108722.74160070668,-89.1919598710374,-71.77071882705245,312.6735714285699
2025-08-31 16:00:00,108818.69,108978.0,108555.0,108922.79,566.18074,43.26069302777999,108780.31850000001,108575.57740000001,,108678.0481576832,108737.5611480495,-59.51299036630371,-69.31917313489976,323.77571428571326
2025-08-31 17:00:00,108922.79,108993.88,108852.89,108993.87,242.1119,45.02494342839094,108800.57849999999,108587.73020000002,,108726.63613347325,108756.54835011387,-29.912216640615952,-61.43778183603541,318.21214285714296
2025-08-31 18:00:00,108993.88,109237.51,108927.5,109146.62,264.16429,58.030790776382354,108831.3535,108596.5492,,108791.24903607096,108785.4444644963,5.804571574670263,-47.98931115388393,300.03571428571325
2025-08-31 19:00:00,109146.62,109167.84,108916.28,108930.0,160.04622,53.91103220531152,108837.03699999998,108605.82899999998,,108812.59533822931,108796.15294010553,16.44239812377782,-35.102969298343645,300.5521428571415
2025-08-31 20:00:00,108930.0,109118.0,108880.0,109117.99,190.53944,58.49792495976983,108823.4825,108625.28080000001,,108859.57913237657,108819.99407910186,39.58505327471357,-20.165364783724847,299.3535714285702
2025-08-31 21:00:00,109118.0,109118.0,108957.12,109037.29,156.22084,56.75984402414412,108803.89649999999,108641.78639999998,,108886.91926587124,108836.09092144584,50.828344425404794,-5.966622941893327,299.4757142857135
2025-08-31 22:00:00,109037.3,109230.0,108758.37,108900.46,245.89578,47.54733958793736,108787.676,108664.38,,108889.00245573811,108840.85923398723,48.14322175088455,4.855345996665656,310.1449999999999
2025-08-31 23:00:00,108900.45,108917.36,108076.93,108246.35,697.48233,44.59447719516006,108738.80149999999,108660.30680000002,,108790.13284712641,108796.81952339479,-6.6866762683785055,2.546941543656242,323.57571428571515
2025-09-01 00:00:00,108246.36,108406.18,107631.68,108222.37,1078.8221,42.92789322973359,108709.104,108657.17480000001,,108702.78471677192,108754.2659268294,-51.481210057478165,-8.258688776572816,355.6528571428581
2025-09-01 01:00:00,108222.37,108482.98,107968.09,108150.24,471.21562,44.77108202275667,108678.77350000001,108652.63160000001,,108617.77783724602,108709.52153256543,-91.74369531941193,-24.95569008514333,372.8978571428576
2025-09-01 02:00:00,108150.24,108197.67,107425.42,107617.05,869.81682,37.38320142035834,108623.7935,108638.9584,,108463.81970840442,108628.59481310415,-164.77510469972913,-52.9195730080641,415.31285714285747
2025-09-01 03:00:00,107617.05,107769.94,107393.0,107660.01,786.48643,35.84275580756835,108571.38100000001,108643.1992,,108340.15667631874,108556.84540739938,-216.68873108063417,-85.67340462258149,423.65428571428595
2025-09-01 04:00:00,107660.0,107759.99,107279.51,107409.1,645.82838,31.619718554491342,108491.25249999999,108635.741,,108196.91718763132,108471.82461499781,-274.90742736648826,-123.52020917136596,439.385000000001
2025-09-01 05:00:00,107409.09,107987.4,107255.0,107866.12,547.79285,34.040685303765656,108459.1745,108624.3394,,108146.0253126042,108426.95632913293,-280.93101652873156,-155.00237064284116,463.4257142857158
2025-09-01 06:00:00,107866.13,108128.0,107594.42,108064.75,384.59049,36.06580272175129,108434.40049999999,108616.92259999999,,108133.52141835596,108400.12552341844,-266.6041050624772,-177.3227175267695,471.3242857142873
2025-09-01 07:00:00,108064.76,109432.99,107984.79,109432.99,1325.96108,55.017298665923356,108486.562,108638.6384,,108333.43966170526,108476.63587058484,-143.19620887958445,-170.4974157973322,564.6964285714306
2025-09-01 08:00:00,109432.99,109820.02,109424.0,109590.0,1103.75653,55.06104576834578,108550.602,108664.0384,,108526.75663684343,108559.10915142985,-32.35251458641142,-142.8684355551471,570.8400000000028
2025-09-01 09:00:00,109590.0,109912.4,109485.57,109524.12,513.50327,57.023392393570965,108605.907,108684.0356,,108680.19715426282,108630.59293233743,49.60422192538681,-104.3739040590393,583.3592857142877
2025-09-01 10:00:00,109524.13,109535.32,108186.41,108571.41,948.82778,44.5279618765392,108611.11099999999,108684.10379999998,,108663.46066899064,108626.2089264817,37.251742508931784,-76.04877474544448,662.7100000000022
2025-09-01 11:00:00,108571.42,108857.35,108464.0,108782.88,545.20367,47.51798512020333,108609.3205,108689.4088,,108681.83287376222,108637.814399391,44.01847437121614,-52.03532492211194,679.3150000000023
